date_debut,pays,nouveaux_cas,nouveaux_deces
2022-09-27 00:00:00,Colombia,300.0,0.0
2022-10-04 00:00:00,Colombia,239.0,0.0
2022-10-11 00:00:00,Colombia,192.0,0.0
2022-10-18 00:00:00,Colombia,134.0,0.0
2022-10-25 00:00:00,Colombia,109.0,0.0
2022-11-01 00:00:00,Colombia,88.0,0.0
2022-11-08 00:00:00,Colombia,62.0,0.0
2022-11-15 00:00:00,Colombia,44.0,0.0
2022-11-22 00:00:00,Colombia,38.0,0.0
2022-11-29 00:00:00,Colombia,31.0,0.0
2022-12-06 00:00:00,Colombia,20.0,0.0
2022-12-13 00:00:00,Colombia,6.0,0.0
2022-12-20 00:00:00,Colombia,16.0,0.0
2022-12-27 00:00:00,Colombia,15.0,0.0
2023-01-03 00:00:00,Colombia,7.0,0.0
2023-01-10 00:00:00,Colombia,3.0,0.0
2023-01-17 00:00:00,Colombia,3.0,0.0
2023-01-24 00:00:00,Colombia,5.0,0.0
2023-01-31 00:00:00,Colombia,3.0,0.0
2023-02-07 00:00:00,Colombia,1.0,0.0
2023-02-14 00:00:00,Colombia,5.0,0.0
2023-02-21 00:00:00,Colombia,2.0,0.0
2023-03-21 00:00:00,Colombia,1.0,0.0
2023-05-09 00:00:00,Colombia,2.0,0.0
2023-07-11 00:00:00,Colombia,1.0,0.0
2023-08-01 00:00:00,Colombia,1.0,0.0
2023-08-08 00:00:00,Colombia,1.0,0.0
2023-08-15 00:00:00,Colombia,2.0,0.0
2023-08-29 00:00:00,Colombia,1.0,0.0
2023-09-12 00:00:00,Colombia,2.0,0.0
2023-10-03 00:00:00,Colombia,2.0,0.0
2023-10-17 00:00:00,Colombia,4.0,0.0
2023-10-24 00:00:00,Colombia,9.0,0.0
2023-11-07 00:00:00,Colombia,5.0,0.0
2023-11-21 00:00:00,Colombia,3.0,0.0
2023-11-28 00:00:00,Colombia,2.0,0.0
2023-12-05 00:00:00,Colombia,2.0,0.0
2023-12-12 00:00:00,Colombia,6.0,0.0
2023-12-19 00:00:00,Colombia,2.0,0.0
2023-12-26 00:00:00,Colombia,14.0,0.0
2024-01-02 00:00:00,Colombia,10.0,0.0
2024-01-09 00:00:00,Colombia,8.0,0.0
2024-01-16 00:00:00,Colombia,8.0,0.0
2024-01-23 00:00:00,Colombia,6.0,0.0
2024-01-30 00:00:00,Colombia,8.0,0.0
2024-02-06 00:00:00,Colombia,1.0,0.0
2024-02-13 00:00:00,Colombia,1.0,0.0
2024-02-20 00:00:00,Colombia,4.0,0.0
2024-02-27 00:00:00,Colombia,9.0,0.0
2024-03-05 00:00:00,Colombia,3.0,0.0
2024-03-12 00:00:00,Colombia,4.0,0.0
2024-03-19 00:00:00,Colombia,4.0,0.0
2024-03-26 00:00:00,Colombia,2.0,0.0
2024-04-02 00:00:00,Colombia,5.0,0.0
2024-04-09 00:00:00,Colombia,5.0,0.0
2024-04-16 00:00:00,Colombia,3.0,0.0
2024-04-23 00:00:00,Colombia,9.0,0.0
2024-04-30 00:00:00,Colombia,2.0,0.0
2024-05-14 00:00:00,Colombia,2.0,0.0
2024-05-21 00:00:00,Colombia,2.0,0.0
2024-06-04 00:00:00,Colombia,2.0,0.0
2024-06-11 00:00:00,Colombia,4.0,0.0
2024-06-18 00:00:00,Colombia,2.0,0.0
2024-07-02 00:00:00,Colombia,4.0,0.0
2024-07-09 00:00:00,Colombia,2.0,0.0
2024-07-16 00:00:00,Colombia,3.0,0.0
2024-07-30 00:00:00,Colombia,1.0,0.0
2024-08-06 00:00:00,Colombia,2.0,0.0
2024-08-20 00:00:00,Colombia,2.0,0.0
2024-08-27 00:00:00,Colombia,3.0,0.0
2024-09-17 00:00:00,Colombia,2.0,0.0
2024-09-24 00:00:00,Colombia,1.0,0.0
2024-10-08 00:00:00,Colombia,3.0,0.0
2024-10-15 00:00:00,Colombia,4.0,0.0
2024-10-22 00:00:00,Colombia,1.0,0.0
2024-11-05 00:00:00,Colombia,3.0,0.0
2024-11-19 00:00:00,Colombia,1.0,0.0
2024-11-26 00:00:00,Colombia,1.0,0.0
2022-08-14 00:00:00,Congo,1.0,0.0
2022-09-11 00:00:00,Congo,2.0,0.0
2023-08-13 00:00:00,Congo,1.0,0.0
2023-08-20 00:00:00,Congo,2.0,0.0
2023-08-27 00:00:00,Congo,4.0,0.0
2023-09-03 00:00:00,Congo,1.0,0.0
2023-09-10 00:00:00,Congo,4.0,0.0
2023-09-17 00:00:00,Congo,1.0,0.0
2023-10-08 00:00:00,Congo,1.0,1.0
2023-10-15 00:00:00,Congo,4.0,1.0
2023-10-29 00:00:00,Congo,2.0,0.0
2023-11-19 00:00:00,Congo,1.0,0.0
2024-01-14 00:00:00,Congo,1.0,0.0
2024-01-21 00:00:00,Congo,1.0,0.0
2024-01-28 00:00:00,Congo,2.0,0.0
2024-02-18 00:00:00,Congo,5.0,0.0
2024-02-25 00:00:00,Congo,2.0,0.0
2024-03-10 00:00:00,Congo,8.0,0.0
2024-08-11 00:00:00,Congo,2.0,0.0
2024-09-29 00:00:00,Congo,1.0,0.0
2024-12-01 00:00:00,Congo,1.0,0.0
2024-12-29 00:00:00,Congo,1.0,0.0
2025-01-12 00:00:00,Congo,1.0,0.0
2025-01-19 00:00:00,Congo,1.0,0.0
2025-01-26 00:00:00,Congo,3.0,0.0
2025-02-02 00:00:00,Congo,4.0,0.0
2022-07-12 00:00:00,Costa Rica,1.0,0.0
2022-07-19 00:00:00,Costa Rica,2.0,0.0
2022-09-06 00:00:00,Costa Rica,1.0,0.0
2022-09-27 00:00:00,Costa Rica,2.0,0.0
2022-10-04 00:00:00,Costa Rica,2.0,0.0
2022-10-11 00:00:00,Costa Rica,1.0,0.0
2022-10-18 00:00:00,Costa Rica,2.0,0.0
2022-10-25 00:00:00,Costa Rica,4.0,0.0
2022-11-01 00:00:00,Costa Rica,8.0,0.0
2022-11-08 00:00:00,Costa Rica,4.0,0.0
2022-11-15 00:00:00,Costa Rica,8.0,0.0
2022-11-22 00:00:00,Costa Rica,7.0,0.0
2022-11-29 00:00:00,Costa Rica,8.0,0.0
2022-12-06 00:00:00,Costa Rica,6.0,0.0
2022-12-13 00:00:00,Costa Rica,10.0,0.0
2022-12-20 00:00:00,Costa Rica,14.0,0.0
2022-12-27 00:00:00,Costa Rica,23.0,0.0
2023-01-03 00:00:00,Costa Rica,21.0,0.0
2023-01-10 00:00:00,Costa Rica,17.0,0.0
2023-01-17 00:00:00,Costa Rica,12.0,0.0
2023-01-24 00:00:00,Costa Rica,12.0,0.0
2023-01-31 00:00:00,Costa Rica,13.0,0.0
2023-02-07 00:00:00,Costa Rica,13.0,0.0
2023-02-14 00:00:00,Costa Rica,12.0,0.0
2023-02-21 00:00:00,Costa Rica,5.0,1.0
2023-02-28 00:00:00,Costa Rica,2.0,0.0
2023-03-07 00:00:00,Costa Rica,3.0,0.0
2023-03-14 00:00:00,Costa Rica,3.0,0.0
2023-03-21 00:00:00,Costa Rica,3.0,0.0
2023-03-28 00:00:00,Costa Rica,1.0,0.0
2023-04-04 00:00:00,Costa Rica,3.0,0.0
2023-04-18 00:00:00,Costa Rica,1.0,0.0
2023-10-10 00:00:00,Costa Rica,1.0,0.0
2024-03-05 00:00:00,Costa Rica,1.0,0.0
2024-07-07 00:00:00,Cote d'Ivoire,1.0,0.0
2024-07-14 00:00:00,Cote d'Ivoire,1.0,0.0
2024-07-21 00:00:00,Cote d'Ivoire,3.0,0.0
2024-07-28 00:00:00,Cote d'Ivoire,4.0,0.0
2024-08-04 00:00:00,Cote d'Ivoire,4.0,0.0
2024-08-11 00:00:00,Cote d'Ivoire,6.0,0.0
2024-08-18 00:00:00,Cote d'Ivoire,12.0,1.0
2024-08-25 00:00:00,Cote d'Ivoire,7.0,0.0
2024-09-01 00:00:00,Cote d'Ivoire,5.0,0.0
2024-09-08 00:00:00,Cote d'Ivoire,4.0,0.0
2024-09-15 00:00:00,Cote d'Ivoire,10.0,0.0
2024-09-22 00:00:00,Cote d'Ivoire,7.0,0.0
2024-09-29 00:00:00,Cote d'Ivoire,4.0,0.0
2024-10-06 00:00:00,Cote d'Ivoire,6.0,0.0
2024-10-13 00:00:00,Cote d'Ivoire,4.0,0.0
2024-10-20 00:00:00,Cote d'Ivoire,5.0,0.0
2024-10-27 00:00:00,Cote d'Ivoire,4.0,0.0
2024-10-30 00:00:00,Cote d'Ivoire,4.0,0.0
2024-11-03 00:00:00,Cote d'Ivoire,1.0,0.0
2024-11-10 00:00:00,Cote d'Ivoire,4.0,0.0
2024-11-17 00:00:00,Cote d'Ivoire,5.0,0.0
2024-11-24 00:00:00,Cote d'Ivoire,2.0,0.0
2024-12-01 00:00:00,Cote d'Ivoire,4.0,0.0
2025-01-19 00:00:00,Cote d'Ivoire,1.0,0.0
2025-01-26 00:00:00,Cote d'Ivoire,1.0,0.0
2025-02-02 00:00:00,Cote d'Ivoire,1.0,0.0
2022-06-24 00:00:00,Croatia,1.0,0.0
2022-07-12 00:00:00,Croatia,2.0,0.0
2022-07-19 00:00:00,Croatia,3.0,0.0
2022-07-20 00:00:00,Croatia,1.0,0.0
2022-07-22 00:00:00,Croatia,1.0,0.0
2022-07-26 00:00:00,Croatia,2.0,0.0
2022-07-28 00:00:00,Croatia,1.0,0.0
2022-08-01 00:00:00,Croatia,1.0,0.0
2022-08-14 00:00:00,Croatia,5.0,0.0
2022-08-22 00:00:00,Croatia,5.0,0.0
2022-08-23 00:00:00,Croatia,3.0,0.0
2022-08-26 00:00:00,Croatia,1.0,0.0
2022-09-04 00:00:00,Croatia,1.0,0.0
2022-09-20 00:00:00,Croatia,2.0,0.0
2023-01-03 00:00:00,Croatia,2.0,0.0
2023-01-17 00:00:00,Croatia,2.0,0.0
2024-04-30 00:00:00,Croatia,1.0,0.0
2024-11-30 00:00:00,Croatia,1.0,0.0
2025-01-10 00:00:00,Croatia,2.0,0.0
2022-08-23 00:00:00,Cuba,1.0,0.0
2022-08-30 00:00:00,Cuba,1.0,1.0
2022-09-27 00:00:00,Cuba,1.0,0.0
2022-10-04 00:00:00,Cuba,1.0,0.0
2022-11-08 00:00:00,Cuba,4.0,0.0
2022-08-16 00:00:00,Curacao,1.0,0.0
2022-09-20 00:00:00,Curacao,2.0,0.0
2022-08-03 00:00:00,Cyprus,1.0,0.0
2022-08-08 00:00:00,Cyprus,2.0,0.0
2022-08-18 00:00:00,Cyprus,1.0,0.0
2022-08-29 00:00:00,Cyprus,1.0,0.0
2024-12-31 00:00:00,Cyprus,1.0,0.0
2022-05-24 00:00:00,Czechia,1.0,0.0
2022-05-26 00:00:00,Czechia,4.0,0.0
2022-06-03 00:00:00,Czechia,1.0,0.0
2022-06-22 00:00:00,Czechia,1.0,0.0
2022-06-29 00:00:00,Czechia,1.0,0.0
2022-07-10 00:00:00,Czechia,2.0,0.0
2022-07-13 00:00:00,Czechia,1.0,0.0
2022-07-19 00:00:00,Czechia,3.0,0.0
2022-07-25 00:00:00,Czechia,2.0,0.0
2022-08-01 00:00:00,Czechia,3.0,0.0
2022-08-02 00:00:00,Czechia,6.0,0.0
2022-08-05 00:00:00,Czechia,1.0,0.0
2022-08-08 00:00:00,Czechia,2.0,0.0
2022-08-09 00:00:00,Czechia,1.0,0.0
2022-08-12 00:00:00,Czechia,6.0,0.0
2022-08-16 00:00:00,Czechia,1.0,0.0
2022-08-22 00:00:00,Czechia,3.0,0.0
2022-08-23 00:00:00,Czechia,2.0,0.0
2022-08-26 00:00:00,Czechia,5.0,0.0
2022-08-30 00:00:00,Czechia,2.0,0.0
2022-09-04 00:00:00,Czechia,5.0,0.0
2022-09-06 00:00:00,Czechia,5.0,0.0
2022-09-11 00:00:00,Czechia,4.0,0.0
2022-09-16 00:00:00,Czechia,3.0,0.0
2022-09-20 00:00:00,Czechia,1.0,1.0
2022-09-30 00:00:00,Czechia,1.0,0.0
2022-10-04 00:00:00,Czechia,1.0,0.0
2022-10-07 00:00:00,Czechia,2.0,0.0
2022-12-02 00:00:00,Czechia,1.0,0.0
2024-01-31 00:00:00,Czechia,1.0,0.0
2024-02-29 00:00:00,Czechia,6.0,0.0
2024-04-30 00:00:00,Czechia,3.0,0.0
2024-05-31 00:00:00,Czechia,1.0,0.0
2024-08-31 00:00:00,Czechia,3.0,0.0
2024-09-30 00:00:00,Czechia,2.0,0.0
2024-10-31 00:00:00,Czechia,3.0,0.0
2024-11-30 00:00:00,Czechia,2.0,0.0
2024-12-31 00:00:00,Czechia,2.0,0.0
2025-01-10 00:00:00,Czechia,6.0,0.0
2022-05-22 00:00:00,Democratic Republic of Congo,10.0,0.0
2022-06-19 00:00:00,Democratic Republic of Congo,90.0,0.0
2022-08-14 00:00:00,Democratic Republic of Congo,49.0,0.0
2022-08-28 00:00:00,Democratic Republic of Congo,25.0,0.0
2022-09-18 00:00:00,Democratic Republic of Congo,16.0,0.0
2022-09-25 00:00:00,Democratic Republic of Congo,10.0,0.0
2022-10-02 00:00:00,Democratic Republic of Congo,2.0,0.0
2022-10-09 00:00:00,Democratic Republic of Congo,26.0,0.0
2022-10-16 00:00:00,Democratic Republic of Congo,7.0,0.0
2022-10-23 00:00:00,Democratic Republic of Congo,15.0,0.0
2022-10-30 00:00:00,Democratic Republic of Congo,1.0,0.0
2022-11-06 00:00:00,Democratic Republic of Congo,1.0,0.0
2022-11-13 00:00:00,Democratic Republic of Congo,6.0,0.0
2022-11-20 00:00:00,Democratic Republic of Congo,4.0,0.0
2022-11-27 00:00:00,Democratic Republic of Congo,10.0,0.0
2022-12-04 00:00:00,Democratic Republic of Congo,3.0,0.0
2022-12-18 00:00:00,Democratic Republic of Congo,2.0,0.0
2022-12-25 00:00:00,Democratic Republic of Congo,2.0,0.0
2023-01-08 00:00:00,Democratic Republic of Congo,37.0,0.0
2023-01-15 00:00:00,Democratic Republic of Congo,17.0,0.0
2023-01-22 00:00:00,Democratic Republic of Congo,22.0,0.0
2023-01-29 00:00:00,Democratic Republic of Congo,22.0,0.0
2023-02-05 00:00:00,Democratic Republic of Congo,10.0,0.0
2023-02-19 00:00:00,Democratic Republic of Congo,33.0,0.0
2023-03-05 00:00:00,Democratic Republic of Congo,21.0,0.0
2023-03-19 00:00:00,Democratic Republic of Congo,7.0,0.0
2023-03-26 00:00:00,Democratic Republic of Congo,3.0,0.0
2023-04-02 00:00:00,Democratic Republic of Congo,2.0,0.0
2023-04-09 00:00:00,Democratic Republic of Congo,64.0,0.0
2023-04-16 00:00:00,Democratic Republic of Congo,39.0,0.0
2023-04-30 00:00:00,Democratic Republic of Congo,2.0,0.0
2023-05-07 00:00:00,Democratic Republic of Congo,46.0,1.0
2023-05-14 00:00:00,Democratic Republic of Congo,28.0,1.0
2023-05-21 00:00:00,Democratic Republic of Congo,9.0,0.0
2023-05-28 00:00:00,Democratic Republic of Congo,2.0,0.0
2023-06-04 00:00:00,Democratic Republic of Congo,31.0,0.0
2023-06-11 00:00:00,Democratic Republic of Congo,1.0,0.0
2023-06-18 00:00:00,Democratic Republic of Congo,25.0,0.0
2023-06-25 00:00:00,Democratic Republic of Congo,34.0,0.0
2023-07-02 00:00:00,Democratic Republic of Congo,25.0,0.0
2023-07-09 00:00:00,Democratic Republic of Congo,27.0,0.0
2023-07-16 00:00:00,Democratic Republic of Congo,31.0,0.0
2023-07-23 00:00:00,Democratic Republic of Congo,11.0,0.0
2023-07-30 00:00:00,Democratic Republic of Congo,6.0,0.0
2023-08-06 00:00:00,Democratic Republic of Congo,15.0,0.0
2023-08-13 00:00:00,Democratic Republic of Congo,11.0,0.0
2023-08-20 00:00:00,Democratic Republic of Congo,8.0,0.0
2023-08-27 00:00:00,Democratic Republic of Congo,12.0,0.0
2023-09-03 00:00:00,Democratic Republic of Congo,6.0,0.0
2023-09-10 00:00:00,Democratic Republic of Congo,3.0,0.0
2023-09-17 00:00:00,Democratic Republic of Congo,10.0,0.0
2023-09-24 00:00:00,Democratic Republic of Congo,12.0,0.0
2023-10-01 00:00:00,Democratic Republic of Congo,14.0,0.0
2023-10-08 00:00:00,Democratic Republic of Congo,27.0,0.0
2023-10-15 00:00:00,Democratic Republic of Congo,30.0,0.0
2023-10-22 00:00:00,Democratic Republic of Congo,29.0,0.0
2023-10-29 00:00:00,Democratic Republic of Congo,35.0,0.0
2023-11-05 00:00:00,Democratic Republic of Congo,29.0,0.0
2023-11-12 00:00:00,Democratic Republic of Congo,52.0,0.0
2023-11-19 00:00:00,Democratic Republic of Congo,27.0,0.0
2023-11-26 00:00:00,Democratic Republic of Congo,17.0,0.0
2023-12-03 00:00:00,Democratic Republic of Congo,7.0,0.0
2023-12-10 00:00:00,Democratic Republic of Congo,14.0,0.0
2023-12-17 00:00:00,Democratic Republic of Congo,8.0,0.0
2023-12-24 00:00:00,Democratic Republic of Congo,30.0,0.0
2023-12-31 00:00:00,Democratic Republic of Congo,15.0,0.0
2024-01-07 00:00:00,Democratic Republic of Congo,37.0,0.0
2024-01-14 00:00:00,Democratic Republic of Congo,30.0,1.0
2024-01-21 00:00:00,Democratic Republic of Congo,76.0,0.0
2024-01-28 00:00:00,Democratic Republic of Congo,44.0,0.0
2024-02-04 00:00:00,Democratic Republic of Congo,39.0,0.0
2024-02-11 00:00:00,Democratic Republic of Congo,42.0,0.0
2024-02-18 00:00:00,Democratic Republic of Congo,35.0,0.0
2024-02-25 00:00:00,Democratic Republic of Congo,36.0,0.0
2024-03-03 00:00:00,Democratic Republic of Congo,53.0,1.0
2024-03-10 00:00:00,Democratic Republic of Congo,38.0,0.0
2024-03-17 00:00:00,Democratic Republic of Congo,48.0,0.0
2024-03-24 00:00:00,Democratic Republic of Congo,53.0,0.0
2024-03-31 00:00:00,Democratic Republic of Congo,46.0,0.0
2024-04-07 00:00:00,Democratic Republic of Congo,60.0,1.0
2024-04-14 00:00:00,Democratic Republic of Congo,79.0,0.0
2024-04-21 00:00:00,Democratic Republic of Congo,64.0,1.0
2024-04-28 00:00:00,Democratic Republic of Congo,106.0,2.0
2024-05-05 00:00:00,Democratic Republic of Congo,130.0,1.0
2024-05-12 00:00:00,Democratic Republic of Congo,92.0,1.0
2024-05-19 00:00:00,Democratic Republic of Congo,103.0,2.0
2024-05-26 00:00:00,Democratic Republic of Congo,91.0,1.0
2024-06-02 00:00:00,Democratic Republic of Congo,106.0,2.0
2024-06-09 00:00:00,Democratic Republic of Congo,147.0,1.0
2024-06-16 00:00:00,Democratic Republic of Congo,194.0,2.0
2024-06-23 00:00:00,Democratic Republic of Congo,180.0,0.0
2024-06-30 00:00:00,Democratic Republic of Congo,182.0,4.0
2024-07-07 00:00:00,Democratic Republic of Congo,161.0,0.0
2024-07-14 00:00:00,Democratic Republic of Congo,227.0,0.0
2024-07-21 00:00:00,Democratic Republic of Congo,244.0,2.0
2024-07-28 00:00:00,Democratic Republic of Congo,234.0,3.0
2024-08-04 00:00:00,Democratic Republic of Congo,134.0,0.0
2024-08-11 00:00:00,Democratic Republic of Congo,185.0,0.0
2024-08-18 00:00:00,Democratic Republic of Congo,165.0,2.0
2024-08-25 00:00:00,Democratic Republic of Congo,185.0,0.0
2024-09-01 00:00:00,Democratic Republic of Congo,198.0,3.0
2024-09-08 00:00:00,Democratic Republic of Congo,254.0,0.0
2024-09-15 00:00:00,Democratic Republic of Congo,219.0,4.0
2024-09-22 00:00:00,Democratic Republic of Congo,312.0,0.0
2024-09-29 00:00:00,Democratic Republic of Congo,229.0,4.0
2024-10-06 00:00:00,Democratic Republic of Congo,237.0,0.0
2024-10-13 00:00:00,Democratic Republic of Congo,246.0,4.0
2024-10-20 00:00:00,Democratic Republic of Congo,343.0,1.0
2024-10-27 00:00:00,Democratic Republic of Congo,261.0,0.0
2024-11-03 00:00:00,Democratic Republic of Congo,340.0,0.0
2024-11-10 00:00:00,Democratic Republic of Congo,446.0,0.0
2024-11-17 00:00:00,Democratic Republic of Congo,438.0,0.0
2024-11-24 00:00:00,Democratic Republic of Congo,384.0,0.0
2024-12-01 00:00:00,Democratic Republic of Congo,366.0,0.0
2024-12-08 00:00:00,Democratic Republic of Congo,357.0,0.0
2024-12-15 00:00:00,Democratic Republic of Congo,268.0,0.0
2024-12-22 00:00:00,Democratic Republic of Congo,206.0,0.0
2024-12-29 00:00:00,Democratic Republic of Congo,161.0,0.0
2025-01-05 00:00:00,Democratic Republic of Congo,512.0,0.0
2025-01-12 00:00:00,Democratic Republic of Congo,658.0,0.0
2025-01-19 00:00:00,Democratic Republic of Congo,516.0,0.0
2025-01-26 00:00:00,Democratic Republic of Congo,481.0,0.0
2022-05-23 00:00:00,Denmark,1.0,0.0
2022-05-24 00:00:00,Denmark,1.0,0.0
2022-06-06 00:00:00,Denmark,1.0,0.0
2022-06-13 00:00:00,Denmark,1.0,0.0
2022-06-14 00:00:00,Denmark,3.0,0.0
2022-06-16 00:00:00,Denmark,1.0,0.0
2022-06-20 00:00:00,Denmark,2.0,0.0
2022-06-21 00:00:00,Denmark,2.0,0.0
2022-06-22 00:00:00,Denmark,1.0,0.0
2022-06-27 00:00:00,Denmark,3.0,0.0
2022-06-29 00:00:00,Denmark,2.0,0.0
2022-06-30 00:00:00,Denmark,2.0,0.0
2022-07-04 00:00:00,Denmark,3.0,0.0
2022-07-05 00:00:00,Denmark,1.0,0.0
2022-07-06 00:00:00,Denmark,2.0,0.0
2022-07-10 00:00:00,Denmark,2.0,0.0
2022-07-11 00:00:00,Denmark,1.0,0.0
2022-07-12 00:00:00,Denmark,1.0,0.0
2022-07-13 00:00:00,Denmark,2.0,0.0
2022-07-14 00:00:00,Denmark,1.0,0.0
2022-07-18 00:00:00,Denmark,10.0,0.0
2022-07-20 00:00:00,Denmark,3.0,0.0
2022-07-21 00:00:00,Denmark,2.0,0.0
2022-07-22 00:00:00,Denmark,3.0,0.0
2022-07-25 00:00:00,Denmark,8.0,0.0
2022-07-26 00:00:00,Denmark,1.0,0.0
2022-07-27 00:00:00,Denmark,11.0,0.0
2022-07-28 00:00:00,Denmark,5.0,0.0
2022-07-29 00:00:00,Denmark,5.0,0.0
2022-08-01 00:00:00,Denmark,18.0,0.0
2022-08-02 00:00:00,Denmark,2.0,0.0
2022-08-03 00:00:00,Denmark,4.0,0.0
2022-08-04 00:00:00,Denmark,3.0,0.0
2022-08-08 00:00:00,Denmark,15.0,0.0
2022-08-09 00:00:00,Denmark,3.0,0.0
2022-08-10 00:00:00,Denmark,3.0,0.0
2022-08-12 00:00:00,Denmark,6.0,0.0
2022-08-14 00:00:00,Denmark,6.0,0.0
2022-08-16 00:00:00,Denmark,13.0,0.0
2022-08-17 00:00:00,Denmark,1.0,0.0
2022-08-18 00:00:00,Denmark,3.0,0.0
2022-08-22 00:00:00,Denmark,11.0,0.0
2022-08-26 00:00:00,Denmark,2.0,0.0
2022-08-29 00:00:00,Denmark,2.0,0.0
2022-08-30 00:00:00,Denmark,1.0,0.0
2022-09-01 00:00:00,Denmark,1.0,0.0
2022-09-04 00:00:00,Denmark,2.0,0.0
2022-09-06 00:00:00,Denmark,1.0,0.0
2022-09-07 00:00:00,Denmark,1.0,0.0
2022-09-08 00:00:00,Denmark,2.0,0.0
2022-09-13 00:00:00,Denmark,2.0,0.0
2022-09-26 00:00:00,Denmark,1.0,0.0
2022-09-27 00:00:00,Denmark,1.0,0.0
2022-10-04 00:00:00,Denmark,2.0,0.0
2022-10-11 00:00:00,Denmark,2.0,0.0
2022-10-19 00:00:00,Denmark,2.0,0.0
2022-12-13 00:00:00,Denmark,1.0,0.0
2023-01-24 00:00:00,Denmark,2.0,0.0
2023-01-31 00:00:00,Denmark,2.0,0.0
2023-09-18 00:00:00,Denmark,2.0,0.0
2024-07-31 00:00:00,Denmark,5.0,0.0
2024-08-31 00:00:00,Denmark,1.0,0.0
2024-09-30 00:00:00,Denmark,5.0,0.0
2024-12-31 00:00:00,Denmark,2.0,0.0
2025-01-10 00:00:00,Denmark,5.0,0.0
2022-06-28 00:00:00,Dominican Republic,2.0,0.0
2022-07-12 00:00:00,Dominican Republic,4.0,0.0
2022-07-19 00:00:00,Dominican Republic,1.0,0.0
2022-07-26 00:00:00,Dominican Republic,1.0,0.0
2022-08-02 00:00:00,Dominican Republic,5.0,0.0
2022-08-09 00:00:00,Dominican Republic,3.0,0.0
2022-08-16 00:00:00,Dominican Republic,8.0,1.0
2022-08-23 00:00:00,Dominican Republic,10.0,0.0
2022-08-30 00:00:00,Dominican Republic,18.0,0.0
2022-09-06 00:00:00,Dominican Republic,11.0,0.0
2022-09-13 00:00:00,Dominican Republic,2.0,0.0
2022-09-20 00:00:00,Dominican Republic,2.0,0.0
2022-09-27 00:00:00,Dominican Republic,1.0,0.0
2022-10-04 00:00:00,Dominican Republic,5.0,0.0
2022-10-11 00:00:00,Dominican Republic,4.0,0.0
2022-10-18 00:00:00,Dominican Republic,2.0,0.0
2022-10-25 00:00:00,Dominican Republic,4.0,0.0
2022-11-15 00:00:00,Dominican Republic,1.0,0.0
2022-11-22 00:00:00,Dominican Republic,1.0,0.0
2022-12-06 00:00:00,Dominican Republic,2.0,0.0
2022-12-13 00:00:00,Dominican Republic,2.0,0.0
2022-12-20 00:00:00,Dominican Republic,1.0,0.0
2022-12-27 00:00:00,Dominican Republic,2.0,0.0
2023-01-10 00:00:00,Dominican Republic,1.0,0.0
2023-01-17 00:00:00,Dominican Republic,3.0,0.0
2023-01-24 00:00:00,Dominican Republic,1.0,0.0
2023-01-31 00:00:00,Dominican Republic,1.0,0.0
2023-03-07 00:00:00,Dominican Republic,2.0,0.0
2023-03-14 00:00:00,Dominican Republic,1.0,0.0
2023-03-21 00:00:00,Dominican Republic,1.0,0.0
2024-02-20 00:00:00,Dominican Republic,2.0,0.0
2024-02-27 00:00:00,Dominican Republic,2.0,0.0
2024-03-12 00:00:00,Dominican Republic,1.0,0.0
2024-03-19 00:00:00,Dominican Republic,1.0,0.0
2024-04-16 00:00:00,Dominican Republic,1.0,0.0
2024-04-23 00:00:00,Dominican Republic,1.0,0.0
2022-06-07 00:00:00,Ecuador,1.0,0.0
2022-07-05 00:00:00,Ecuador,2.0,0.0
2022-07-12 00:00:00,Ecuador,2.0,0.0
2022-07-19 00:00:00,Ecuador,2.0,0.0
2022-07-26 00:00:00,Ecuador,7.0,1.0
2022-08-02 00:00:00,Ecuador,8.0,0.0
2022-08-09 00:00:00,Ecuador,12.0,0.0
2022-08-16 00:00:00,Ecuador,16.0,0.0
2022-08-23 00:00:00,Ecuador,11.0,0.0
2022-08-30 00:00:00,Ecuador,15.0,0.0
2022-09-06 00:00:00,Ecuador,22.0,0.0
2022-09-13 00:00:00,Ecuador,24.0,0.0
2022-09-20 00:00:00,Ecuador,33.0,1.0
2022-09-27 00:00:00,Ecuador,30.0,0.0
2022-10-04 00:00:00,Ecuador,38.0,0.0
2022-10-11 00:00:00,Ecuador,33.0,0.0
2022-10-18 00:00:00,Ecuador,34.0,0.0
2022-10-25 00:00:00,Ecuador,31.0,0.0
2022-11-01 00:00:00,Ecuador,28.0,0.0
2022-11-08 00:00:00,Ecuador,33.0,0.0
2022-11-15 00:00:00,Ecuador,11.0,0.0
2022-11-22 00:00:00,Ecuador,18.0,0.0
2022-11-29 00:00:00,Ecuador,14.0,0.0
2022-12-06 00:00:00,Ecuador,17.0,0.0
2022-12-13 00:00:00,Ecuador,8.0,0.0
2022-12-20 00:00:00,Ecuador,12.0,0.0
2022-12-27 00:00:00,Ecuador,3.0,0.0
2023-01-03 00:00:00,Ecuador,7.0,0.0
2023-01-10 00:00:00,Ecuador,16.0,0.0
2023-01-17 00:00:00,Ecuador,21.0,0.0
2023-01-24 00:00:00,Ecuador,9.0,0.0
2023-01-31 00:00:00,Ecuador,6.0,0.0
2023-02-07 00:00:00,Ecuador,2.0,0.0
2023-02-14 00:00:00,Ecuador,9.0,0.0
